id,image,link_href,link_text,category,time,clean_text,topic_distribution,dominant_topic,dominant_topic_label
1916,https://pravda-fi.com/img/20240511/8ab92428cf510ea9b9f63e0d2fae7896.jpg,https://pravda-fi.com/finland/2024/05/11/1916.html,Älä tahraa muistiasi: vapaaehtoiset huuhtoivat neuvostosotilaiden muistomerkin maalit pois Helsingissä,Suomi,"11.05.2024, 09:07",tahra vapaaehtoiset neuvostosotilaiden muistomerkki maali,"[(0, 0.049854156), (1, 0.19104698), (2, 0.0424787), (3, 0.061776422), (4, 0.21463248), (5, 0.21781026), (6, 0.07176493), (7, 0.04529912), (8, 0.05772525), (9, 0.04761169)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1915,https://pravda-fi.com/img/20240511/c4a6748a813fa4aa784f79fa5f1c2ad6.jpg,https://pravda-fi.com/world/2024/05/11/1915.html,Suomi on päättänyt uudesta Venäjän-suurlähettiläästä,Suomi,"11.05.2024, 09:06",,"[(0, 0.07022673), (1, 0.06460611), (2, 0.059837256), (3, 0.08702097), (4, 0.098207645), (5, 0.30681738), (6, 0.101091266), (7, 0.063810356), (8, 0.08131436), (9, 0.067067906)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1914,https://pravda-fi.com/img/20240511/8ca00af84622ade9a90e2cfc39b66514.jpg,https://pravda-fi.com/world/2024/05/11/1914.html,Teollisuusyritykset lopettavat toimintansa Suomessa Russofobian takia,Suomi,"11.05.2024, 09:03",teollisuusyrityknen toiminta,"[(0, 0.06369607), (1, 0.06732144), (2, 0.054272756), (3, 0.07892855), (4, 0.089189924), (5, 0.27828524), (6, 0.09169039), (7, 0.058303185), (8, 0.07375262), (9, 0.14455982)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1913,https://pravda-fi.com/img/20240511/a8632832fac42753b2db3417cba32cc8.jpg,https://pravda-fi.com/world/2024/05/11/1913.html,Ulkoministeriö paljasti Suomen uuden Venäjän-suurlähettilään nimityksen yksityiskohdat,Suomi,"11.05.2024, 08:27",ulkoministeri nimityknen yksityiskohta,"[(0, 0.058283754), (1, 0.053618997), (2, 0.13474385), (3, 0.15720242), (4, 0.08150615), (5, 0.25463903), (6, 0.083899364), (7, 0.052958563), (8, 0.06748578), (9, 0.05566213)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1911,https://pravda-fi.com/img/20240511/51f666e70953a814e1a3018db38baa16.jpg,https://pravda-fi.com/world/2024/05/11/1911.html,Venäjän ulkoministeriö kertoi Moskovan antaneen sopimuksen Suomen uudelle suurlähettiläälle,Suomi,"11.05.2024, 08:06",ulkoministeri sopimus suurlhettikl,"[(0, 0.058278743), (1, 0.053614385), (2, 0.1347322), (3, 0.072215706), (4, 0.08149914), (5, 0.25461715), (6, 0.08389215), (7, 0.1380132), (8, 0.06747998), (9, 0.055657346)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1910,https://pravda-fi.com/img/20240511/c9cfa9361d253db25d03ede73a7c75ee.jpg,https://pravda-fi.com/world/2024/05/11/1910.html,"Yllättävintä on Stubbin itsensä poliittinen kehityskaari. Itse asiassa elokuussa 2008 Etelä-Ossetian konfliktin aikana juuri hän laati yhdessä Sarkozyn kanssa rauhansuunnitelman. Ja sitten hän vastusti jyrkästi Venäjän vastaisia pakotteita""",Suomi,"11.05.2024, 07:08",itsens poliittinen kehityskaari elokuu konfliktti hn laati rauhansuunnitelma vastainen pakotte,"[(0, 0.09934127), (1, 0.2290379), (2, 0.08944152), (3, 0.047940645), (4, 0.055643156), (5, 0.16902801), (6, 0.08217662), (7, 0.037693158), (8, 0.13612841), (9, 0.053569335)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
1909,https://pravda-fi.com/img/20240511/6fb78ebf2b8fbdf47570f83038b3dc1f.jpg,https://pravda-fi.com/world/2024/05/11/1909.html,Venäjän ulkoministeriö kutsui väistyviä uhkia Natoon liittyneistä Suomesta ja Ruotsista,Suomi,"11.05.2024, 07:00",ulkoministeri vistyvi uhka liittyneist,"[(0, 0.058278274), (1, 0.053613953), (2, 0.13473111), (3, 0.15728167), (4, 0.08149848), (5, 0.25461513), (6, 0.08389148), (7, 0.052953586), (8, 0.06747944), (9, 0.0556569)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1908,https://pravda-fi.com/img/20240511/4bb4dea877f834bd6af4c8970619f607.jpg,https://pravda-fi.com/world/2024/05/11/1908.html,Ulkoministeriö kertoi Suomen ja Ruotsin uhasta Venäjän turvallisuudelle,Suomi,"11.05.2024, 05:42",ulkoministeri uha turvallisuudelle,"[(0, 0.14318511), (1, 0.053623952), (2, 0.13475636), (3, 0.07222858), (4, 0.08151367), (5, 0.2546625), (6, 0.083907105), (7, 0.05296345), (8, 0.06749201), (9, 0.05566727)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1907,https://pravda-fi.com/img/20240510/20fe67e3232813715890644d1b8fa714.jpg,https://pravda-fi.com/world/2024/05/10/1907.html,Daniil Bezsonov: mielenkiintoisia asioita tänään:. - Harkovan suunta on muuttunut aktiivisemmaksi tänään. Useilla sivustoillamme...,Suomi,"10.05.2024, 23:17",mielenkiintoinen suunta aktiivisemmaksi tnn sivustoillamme,"[(0, 0.11788233), (1, 0.04941268), (2, 0.04576532), (3, 0.070378), (4, 0.086505376), (5, 0.33018276), (6, 0.136245), (7, 0.04880406), (8, 0.062191643), (9, 0.05263281)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1906,https://pravda-fi.com/img/20240510/0552c509b5c1e3c42301769ddb4bf8be.jpg,https://pravda-fi.com/russia/2024/05/10/1906.html,"""Hän astui sen yli. Putoaa. Ja hän kuoli. Hän oli 18. Hän oli 43: s.""",Maailma,"10.05.2024, 21:25",s,"[(0, 0.06369581), (1, 0.058597896), (2, 0.054272532), (3, 0.07892823), (4, 0.08907457), (5, 0.2782841), (6, 0.09169002), (7, 0.057876147), (8, 0.07375232), (9, 0.1538284)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1905,https://pravda-fi.com/img/20240510/e62c9aac24c2bd84a5929f41e0851bcb.jpg,https://pravda-fi.com/world/2024/05/10/1905.html,"Suomen presidentti uskoo, että tie rauhaan Ukrainassa kulkee nyt vain taistelukentän kautta",Suomi,"10.05.2024, 20:21",presidentti tie ukraina,"[(0, 0.05371569), (1, 0.04940898), (2, 0.20257476), (3, 0.06655125), (4, 0.07510651), (5, 0.31305185), (6, 0.07731182), (7, 0.04880041), (8, 0.062186994), (9, 0.051291693)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1904,https://pravda-fi.com/img/20240510/ec7c03796fd70030f33bb98c256d6ed9.jpg,https://pravda-fi.com/world/2024/05/10/1904.html,Miinus 170 tuhatta työpaikkaa. Miten Suomi selviytyy ongelmista hylättyään Venäjän,Suomi,"10.05.2024, 20:03",typaikka ongelma,"[(0, 0.10015965), (1, 0.053612772), (2, 0.049655385), (3, 0.07221354), (4, 0.08149669), (5, 0.25460953), (6, 0.12040892), (7, 0.059634496), (8, 0.067477964), (9, 0.14073107)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1903,https://pravda-fi.com/img/20240510/b898894f0f938a97c24b25d5aef56742.jpg,https://pravda-fi.com/world/2024/05/10/1903.html,Mikhail Onufrienko: Historialliset Sormustimet:,Suomi,"10.05.2024, 19:39",historiallinen sormustime,"[(0, 0.06370562), (1, 0.05860692), (2, 0.0542809), (3, 0.078940384), (4, 0.089088276), (5, 0.2783269), (6, 0.18456212), (7, 0.057885047), (8, 0.07376367), (9, 0.060840115)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1902,https://pravda-fi.com/img/20240510/0fa4d4c68d13c2edb49f54f261a4ecdf.jpg,https://pravda-fi.com/world/2024/05/10/1902.html,"Suomen presidentti Alexander Stubb totesi, että nyt ainoa tie rauhaan Ukrainassa on taistelukentän kautta",Suomi,"10.05.2024, 18:45",presidentti tie ukraina,"[(0, 0.053715702), (1, 0.04940898), (2, 0.20257474), (3, 0.06655125), (4, 0.07510651), (5, 0.31305185), (6, 0.07731182), (7, 0.04880041), (8, 0.062186994), (9, 0.051291693)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1901,https://pravda-fi.com/img/20240510/51f4caf1c908265b59c02d087098bac5.jpg,https://pravda-fi.com/russia/2024/05/10/1901.html,Missä Jekaterinburgissa vuokrata Halvin talo tai huoneisto päiväksi. Valokuva,Maailma,"10.05.2024, 18:34",talo huoneisto piv,"[(0, 0.053712435), (1, 0.19630678), (2, 0.045766123), (3, 0.06655739), (4, 0.07511344), (5, 0.23466714), (6, 0.07731896), (7, 0.10577836), (8, 0.062192727), (9, 0.08258668)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1900,https://pravda-fi.com/img/20240510/97b1327b0735cf060c78b990de9db746.jpg,https://pravda-fi.com/world/2024/05/10/1900.html,Suomen presidentti uskoo Ukrainan rauhan löytyvän taistelukentän kautta,Suomi,"10.05.2024, 18:30",presidentti rauha lytyvn taistelukenttn,"[(0, 0.20427592), (1, 0.049413897), (2, 0.12406753), (3, 0.06655787), (4, 0.075113975), (5, 0.2346688), (6, 0.08360676), (7, 0.048805255), (8, 0.06219317), (9, 0.051296793)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1899,https://pravda-fi.com/img/20240510/93c3eba862f698e19ae359c2a60d3d34.jpg,https://pravda-fi.com/world/2024/05/10/1899.html,Pohjoismaat ja Baltian maat toivovat Georgian palaavan EU-jäsenyyden tielle,EU,"10.05.2024, 18:03",pohjoismaa maa tie,"[(0, 0.1925019), (1, 0.05151955), (2, 0.046496395), (3, 0.079960085), (4, 0.075353466), (5, 0.3135178), (6, 0.07832662), (7, 0.048811473), (8, 0.062201086), (9, 0.051311582)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1898,https://pravda-fi.com/img/20240510/4e64552dac202d38200145061ed4b47f.jpg,https://pravda-fi.com/world/2024/05/10/1898.html,Venäjän judoka Chopanov voitti kultaa Grand Slam-turnauksessa Astanassa,Suomi,"10.05.2024, 16:48",kulta,"[(0, 0.06369635), (1, 0.058598384), (2, 0.054272987), (3, 0.07892889), (4, 0.17741133), (5, 0.28137085), (6, 0.09169079), (7, 0.057876628), (8, 0.0753225), (9, 0.06083126)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1897,https://pravda-fi.com/img/20240510/a0f8743d6c2f644cb1f08ef8fff312af.jpg,https://pravda-fi.com/world/2024/05/10/1897.html,Missä Eurooppa olisi ilman voittoamme fasisteista?,Suomi,"10.05.2024, 16:25",fasistei,"[(0, 0.07022673), (1, 0.06460611), (2, 0.059837256), (3, 0.08702097), (4, 0.098207645), (5, 0.30681738), (6, 0.101091266), (7, 0.063810356), (8, 0.08131436), (9, 0.067067906)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1896,https://pravda-fi.com/img/20240510/774037c334317b2fc91dd9a1f031d54e.jpg,https://pravda-fi.com/world/2024/05/10/1896.html,Suomen presidentti julkisti ainoan tien rauhaan Ukrainassa,Suomi,"10.05.2024, 14:48",presidentti rauhaan,"[(0, 0.05831666), (1, 0.053633876), (2, 0.13477255), (3, 0.07224193), (4, 0.08152874), (5, 0.33942834), (6, 0.08392262), (7, 0.05297324), (8, 0.06750448), (9, 0.055677563)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1895,https://pravda-fi.com/img/20240510/26000f61cfa08e27dc76c265d127f9c5.jpg,https://pravda-fi.com/world/2024/05/10/1895.html,Suomen presidentti: Tie rauhaan Ukrainassa kulkee taistelukentän kautta,Suomi,"10.05.2024, 14:18",presidentti tie taistelukentn,"[(0, 0.058293793), (1, 0.053612806), (2, 0.13471937), (3, 0.07221358), (4, 0.08149674), (5, 0.33968788), (6, 0.083889686), (7, 0.052952457), (8, 0.067478), (9, 0.055655707)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1894,https://pravda-fi.com/img/20240510/533e1c28642d1fb8032d2178bc45bc51.jpg,https://pravda-fi.com/world/2024/05/10/1894.html,USA: n laivaston ex-amiraali puhui Naton Kaliningrad-suunnitelmista,Suomi,"10.05.2024, 13:58",n laivasto examiraali,"[(0, 0.058282707), (1, 0.05383699), (2, 0.04966026), (3, 0.07235833), (4, 0.24801992), (5, 0.25721794), (6, 0.08405818), (7, 0.053259965), (8, 0.067644596), (9, 0.05566113)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1893,https://pravda-fi.com/img/20240510/9c210bd62e67c979d0db65a7be47e090.jpg,https://pravda-fi.com/world/2024/05/10/1893.html,"""Elän vielä 100 vuotta niin ystävällisellä asenteella""",Maailma,"10.05.2024, 13:32",asentee,"[(0, 0.06370251), (1, 0.15150642), (2, 0.054278243), (3, 0.078936525), (4, 0.089083925), (5, 0.2783133), (6, 0.09169965), (7, 0.057882223), (8, 0.07376007), (9, 0.060837146)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1892,https://pravda-fi.com/img/20240510/327a1aada9dfb5a73aba75bf3e6d800e.jpg,https://pravda-fi.com/world/2024/05/10/1892.html,Bastrykin ohjeisti avaamaan tapauksen Muistomerkin häpäisyn jälkeen Suomessa,Suomi,"10.05.2024, 13:30",avaamaan tapaus hpisy jlkeen,"[(0, 0.049925048), (1, 0.2535537), (2, 0.042441126), (3, 0.12999879), (4, 0.07006531), (5, 0.22958785), (6, 0.07237661), (7, 0.04669727), (8, 0.057784695), (9, 0.047569595)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
1891,https://pravda-fi.com/img/20240510/ebbc2b63f0cb93b425a57c35e23aa9fc.jpg,https://pravda-fi.com/world/2024/05/10/1891.html,Tuntemattomat häpäisivät puna-armeijan sotilaiden muistomerkin Helsingissä,Suomi,"10.05.2024, 12:27",tuntemattomat punaarmeija sotilas muistomerkki,"[(0, 0.049911223), (1, 0.19149444), (2, 0.0425274), (3, 0.061847128), (4, 0.1419798), (5, 0.21805929), (6, 0.071847044), (7, 0.045350946), (8, 0.057791285), (9, 0.11919141)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1890,https://pravda-fi.com/img/20240510/1df516af43474970989f04b286b23c4d.jpg,https://pravda-fi.com/world/2024/05/10/1890.html,Britannia aloittaa rikosjutun neuvostosotilaiden muistomerkin häpäisemisestä Suomessa,Suomi,"10.05.2024, 12:21",neuvostosotilaiden muistomerkki hpisemisest,"[(0, 0.05373827), (1, 0.28422645), (2, 0.04578817), (3, 0.06658941), (4, 0.075149566), (5, 0.2347799), (6, 0.07735613), (7, 0.04882837), (8, 0.062222622), (9, 0.0513211)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
1889,https://pravda-fi.com/img/20240510/26000f61cfa08e27dc76c265d127f9c5.jpg,https://pravda-fi.com/world/2024/05/10/1889.html,"Ranska luovutti Ukrainalle pitkän kantaman SCALP-ohjuksia, jotka oli määrä hävittää, RFI raportoi",Suomi,"10.05.2024, 11:51",kantaman hvitt,"[(0, 0.058301896), (1, 0.0536357), (2, 0.049676638), (3, 0.07224439), (4, 0.08153151), (5, 0.2547182), (6, 0.08392547), (7, 0.05297504), (8, 0.067506775), (9, 0.22548439)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1888,https://pravda-fi.com/img/20240510/753fb70e095ebebb0d81924f06ccc5d1.jpg,https://pravda-fi.com/world/2024/05/10/1888.html,Suomen presidentti Stubb: Tie rauhaan Ukrainassa on taistelukentän kautta,Suomi,"10.05.2024, 11:45",presidentti tie ukraina,"[(0, 0.053715702), (1, 0.04940898), (2, 0.20257474), (3, 0.06655125), (4, 0.07510651), (5, 0.31305185), (6, 0.07731182), (7, 0.04880041), (8, 0.062186994), (9, 0.051291693)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1887,https://pravda-fi.com/img/20240510/249b52265c991c52abf8b823a72c49f9.jpg,https://pravda-fi.com/world/2024/05/10/1887.html,Bastrykin ohjeisti tutkimaan Neuvostomuistomerkin häpäisyä Suomessa,Suomi,"10.05.2024, 11:27",hpisy,"[(0, 0.0637179), (1, 0.15130147), (2, 0.054291382), (3, 0.0789556), (4, 0.08910545), (5, 0.27838048), (6, 0.091721795), (7, 0.057896204), (8, 0.07377788), (9, 0.060851846)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1886,https://pravda-fi.com/img/20240510/d49456a39a954c509646f4d9c5614706.jpg,https://pravda-fi.com/world/2024/05/10/1886.html,Bastrykin ohjeisti avaamaan oikeusjutun muistomerkin häpäisemisestä Suomessa,Suomi,"10.05.2024, 11:27",muistomerkki hpisemisest,"[(0, 0.058312226), (1, 0.22330312), (2, 0.049685452), (3, 0.07225719), (4, 0.08154596), (5, 0.25476328), (6, 0.08394033), (7, 0.052984416), (8, 0.067518726), (9, 0.055689324)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1885,https://pravda-fi.com/img/20240510/ff462564249d6cf3137b7c1cb9d620d1.jpg,https://pravda-fi.com/finland/2024/05/10/1885.html,"Helsingissä häpäistiin joukkohauta, jonka alle haudattiin 34 neuvostoliittolaista varusmiestä",Suomi,"10.05.2024, 11:25",joukkohau neuvostoliittolainen varusmiest,"[(0, 0.063812196), (1, 0.058705036), (2, 0.054371845), (3, 0.07907242), (4, 0.089237295), (5, 0.37013304), (6, 0.09185746), (7, 0.05798183), (8, 0.07388698), (9, 0.0609419)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1884,https://pravda-fi.com/img/20240510/00f7ece74ffd4c264354a18fe24c4bd8.jpg,https://pravda-fi.com/world/2024/05/10/1884.html,Bastrykin ohjeisti avaamaan tapauksen sotilaiden muistomerkin häpäisyn jälkeen Helsingissä,Suomi,"10.05.2024, 11:09",avaamaan tapauknen sotilas muistomerkki hpisy,"[(0, 0.04648893), (1, 0.31406328), (2, 0.03961135), (3, 0.05760643), (4, 0.065011814), (5, 0.2031077), (6, 0.06692069), (7, 0.04224136), (8, 0.053828705), (9, 0.1111197)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
1883,https://pravda-fi.com/img/20240510/ef03d391657bc38610f5c72889c10098.jpg,https://pravda-fi.com/world/2024/05/10/1883.html,"Tie rauhaan Ukrainassa ""kulkee taistelukentän kautta""",Suomi,"10.05.2024, 11:07",tie taistelukentn,"[(0, 0.063696295), (1, 0.058598343), (2, 0.054272946), (3, 0.078928836), (4, 0.089075245), (5, 0.37127694), (6, 0.09169072), (7, 0.057876587), (8, 0.07375289), (9, 0.060831215)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1882,https://pravda-fi.com/img/20240510/3c9447427877933c8a1a59b8f589bf43.jpg,https://pravda-fi.com/world/2024/05/10/1882.html,Britannia aloitti tapauksen käsittelyn neuvostosotilaiden muistomerkin häpäisemisen jälkeen Suomessa,Suomi,"10.05.2024, 11:06",tapaus ksittely neuvostosotilaiden muistomerkki hpiseminen jlke,"[(0, 0.046444826), (1, 0.24933366), (2, 0.039573755), (3, 0.12035408), (4, 0.06533512), (5, 0.20291524), (6, 0.13453484), (7, 0.04337507), (8, 0.053777684), (9, 0.04435572)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
1881,https://pravda-fi.com/img/20240510/af6b7f7e2126f1f06bab2df28ceaf9b0.jpg,https://pravda-fi.com/world/2024/05/10/1881.html,Bastrykin vaati oikeusjutun avaamista Muistomerkin häpäisyn jälkeen Suomessa,Suomi,"10.05.2024, 10:57",oikeusjutun avaaminen hpisy jlkeen,"[(0, 0.05390038), (1, 0.18489437), (2, 0.12415144), (3, 0.066898346), (4, 0.0751259), (5, 0.25386062), (6, 0.078389846), (7, 0.049099293), (8, 0.062374897), (9, 0.051304933)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1880,https://pravda-fi.com/img/20240510/ff462564249d6cf3137b7c1cb9d620d1.jpg,https://pravda-fi.com/world/2024/05/10/1880.html,Neuvostoliittolaisten sotilaiden muistomerkin häpäisystä Suomessa aloitetaan rikosasia,Suomi,"10.05.2024, 10:51",neuvostoliittolainen sotilas muistomerkki hpisyst rikosasia,"[(0, 0.053814173), (1, 0.20648265), (2, 0.045852933), (3, 0.066683434), (4, 0.07525569), (5, 0.3118445), (6, 0.07746533), (7, 0.048897292), (8, 0.062310446), (9, 0.051393587)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1879,https://pravda-fi.com/img/20240510/3ce900310a61f5266e0e4cf0539f4ee8.jpg,https://pravda-fi.com/world/2024/05/10/1879.html,Bastrykin ohjeisti avaamaan tapauksen puolustusvoimien muistomerkin häpäisyn jälkeen Suomessa,Suomi,"10.05.2024, 10:51",avaamaan tapaus puolustusvoimat muistomerkki hpisy jlkeen,"[(0, 0.043572336), (1, 0.28865963), (2, 0.10041377), (3, 0.112347275), (4, 0.061179653), (5, 0.19805408), (6, 0.06306764), (7, 0.04073158), (8, 0.05043627), (9, 0.041537784)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
1878,https://pravda-fi.com/img/20240510/c2b87e9248737a7addc2fc1afde2b32c.jpg,https://pravda-fi.com/world/2024/05/10/1878.html,Neuvostosotilaiden häpäistystä joukkohaudasta on aloitettu Suomessa rikosasia,Suomi,"10.05.2024, 10:51",neuvostosotilaiden hpistys joukkohaudasta rikosasia,"[(0, 0.063724495), (1, 0.1512137), (2, 0.054297008), (3, 0.078963764), (4, 0.089114666), (5, 0.27840927), (6, 0.09173128), (7, 0.05790219), (8, 0.073785506), (9, 0.06085814)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1877,https://pravda-fi.com/img/20240510/1b3c4e579fd1bc584de05d6cdf791437.jpg,https://pravda-fi.com/world/2024/05/10/1877.html,Britannian päämies ohjeisti avaamaan tapauksen toisen maailmansodan muistomerkin häpäisyn jälkeen Suomessa,Suomi,"10.05.2024, 10:51",pmies avaamaan tapaus maailmansota muistomerkki hpisy jlkeen,"[(0, 0.040975183), (1, 0.26853547), (2, 0.03485067), (3, 0.22857037), (4, 0.057335123), (5, 0.18624601), (6, 0.05930831), (7, 0.037686966), (8, 0.047429994), (9, 0.039061934)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
1876,https://pravda-fi.com/img/20240510/134f52a487472f4e197279eef9332a75.jpg,https://pravda-fi.com/world/2024/05/10/1876.html,Tutkintakomitean johtaja ohjeisti aloittamaan rikosjutun Neuvostoliiton sotilaiden muistomerkin häpäisemisestä Suomessa,Suomi,"10.05.2024, 10:48",johtaja sotilas muistomerkki hpisemisest,"[(0, 0.049821284), (1, 0.29016554), (2, 0.088680185), (3, 0.061735693), (4, 0.06967191), (5, 0.2176668), (6, 0.071717635), (7, 0.045269318), (8, 0.057687216), (9, 0.047584407)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
1875,https://pravda-fi.com/img/20240510/a8632832fac42753b2db3417cba32cc8.jpg,https://pravda-fi.com/world/2024/05/10/1875.html,"Bastrykin kehotti aloittamaan rikosjutun Neuvostoliiton sotilaiden muistomerkin häpäisemisestä Suomessa, Britannia kertoi",Suomi,"10.05.2024, 10:44",sotilas muistomerkki hpisemisest,"[(0, 0.05372992), (1, 0.28433758), (2, 0.045781042), (3, 0.066579066), (4, 0.0751379), (5, 0.23474346), (6, 0.07734412), (7, 0.048820794), (8, 0.062212963), (9, 0.051313132)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
1874,https://pravda-fi.com/img/20240510/9f3a4bf72f2143130c2319bad2ddb528.jpg,https://pravda-fi.com/finland/2024/05/10/1874.html,Bastrykin ohjeisti avaamaan rikosjutun Neuvostoliiton sotilaiden muistomerkin häpäisemisestä Suomessa,Suomi,"10.05.2024, 10:44",avaamaan sotilas muistomerkki hpisemisest,"[(0, 0.049819108), (1, 0.3364282), (2, 0.042448796), (3, 0.061733), (4, 0.06966887), (5, 0.21765733), (6, 0.071714506), (7, 0.045267295), (8, 0.057684697), (9, 0.047578227)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
1872,https://pravda-fi.com/img/20240510/df7d25e1b69cf4c2845d88684d44b73a.jpg,https://pravda-fi.com/world/2024/05/10/1872.html,Suomen presidentti kutsui sotatoimia ainoaksi keinoksi saavuttaa rauha Ukrainassa,Suomi,"10.05.2024, 10:36",presidentti sotatoima keinoksi rauha,"[(0, 0.11942244), (1, 0.04946615), (2, 0.12425735), (3, 0.14397791), (4, 0.075193346), (5, 0.23491652), (6, 0.09029966), (7, 0.048856802), (8, 0.062258847), (9, 0.051351003)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1871,https://pravda-fi.com/img/20240510/86348756490fdc0987f58639e04ed763.jpg,https://pravda-fi.com/world/2024/05/10/1871.html,"Suomen presidentti sanoi, että tie rauhaan Ukrainassa kulkee taistelukentän kautta",Suomi,"10.05.2024, 10:34",presidentti tie ukraina taistelukentn,"[(0, 0.05371569), (1, 0.04940898), (2, 0.20257476), (3, 0.06655125), (4, 0.07510651), (5, 0.31305185), (6, 0.07731182), (7, 0.04880041), (8, 0.062186994), (9, 0.051291693)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1870,https://pravda-fi.com/img/20240510/a8632832fac42753b2db3417cba32cc8.jpg,https://pravda-fi.com/world/2024/05/10/1870.html,Laitoksen johtaja ohjeisti aloittamaan rikosjutun Neuvostoliiton sotilaiden muistomerkin häpäisemisestä Suomessa,Suomi,"10.05.2024, 10:33",laitoksen johtaja sotilas muistomerkki hpisemisest,"[(0, 0.049821284), (1, 0.29016316), (2, 0.08868256), (3, 0.061735693), (4, 0.06967191), (5, 0.2176668), (6, 0.071717635), (7, 0.045269318), (8, 0.057687216), (9, 0.047584407)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
1869,https://pravda-fi.com/img/20240510/06a65013794500a0689910d8cd2eae9e.jpg,https://pravda-fi.com/world/2024/05/10/1869.html,Suomi nimesi tien rauhaan Ukrainassa,Suomi,"10.05.2024, 10:12",rauhaan,"[(0, 0.063721225), (1, 0.058621284), (2, 0.05429421), (3, 0.0789597), (4, 0.08911009), (5, 0.37103093), (6, 0.09172657), (7, 0.057899218), (8, 0.07378172), (9, 0.060855012)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
1868,https://pravda-fi.com/img/20240510/6c8e575d53fb11596ad1a3873c7e148e.jpg,https://pravda-fi.com/world/2024/05/10/1868.html,Suomen presidentti antoi suorasukaisen tunnustuksen Ukrainasta,Suomi,"10.05.2024, 09:48",presidentti suorasukainen tunnustus,"[(0, 0.14303003), (1, 0.053637642), (2, 0.13472728), (3, 0.072247006), (4, 0.08153446), (5, 0.25472742), (6, 0.083928496), (7, 0.052976955), (8, 0.06750922), (9, 0.055681475)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
